frequency,angle,length,velocity,thickness,target
0.35335898,0.4593686,-1.188629,-0.72334456,-0.5052291,0.651049
0.67066574,0.4593686,-1.188629,-0.72334456,-0.5052291,0.576063
1.0831646,0.4593686,-1.188629,-0.72334456,-0.5052291,0.4505544
-0.8524068,0.4593686,-1.188629,-1.2308085,-0.49643847,0.4192306
-0.8365415,0.4593686,-1.188629,-1.2308085,-0.49643847,0.44555545
-0.81591654,0.4593686,-1.188629,-1.2308085,-0.49643847,0.51548916
-0.78894544,0.4593686,-1.188629,-1.2308085,-0.49643847,0.5684048
-0.7572148,0.4593686,-1.188629,-1.2308085,-0.49643847,0.6250433
-0.71596485,0.4593686,-1.188629,-1.2308085,-0.49643847,0.6814156
-0.6620227,0.4593686,-1.188629,-1.2308085,-0.49643847,0.7276838
-0.59856135,0.4593686,-1.188629,-1.2308085,-0.49643847,0.743638
-0.51923466,0.4593686,-1.188629,-1.2308085,-0.49643847,0.74629724
-0.4081773,0.4593686,-1.188629,-1.2308085,-0.49643847,0.7353949
-0.2812546,0.4593686,-1.188629,-1.2308085,-0.49643847,0.7210361
-0.12260119,0.4593686,-1.188629,-1.2308085,-0.49643847,0.71013373
0.08364822,0.4593686,-1.188629,-1.2308085,-0.49643847,0.66891795
0.35335898,0.4593686,-1.188629,-1.2308085,-0.49643847,0.62105465
0.67066574,0.4593686,-1.188629,-1.2308085,-0.49643847,0.55963
1.0831646,0.4593686,-1.188629,-1.2308085,-0.49643847,0.4612439
-0.8365415,1.00026,-1.188629,1.3129357,0.079182245,0.43390858
-0.81591654,1.00026,-1.188629,1.3129357,0.079182245,0.52006286
-0.78894544,1.00026,-1.188629,1.3129357,0.079182245,0.57616925
-0.7572148,1.00026,-1.188629,1.3129357,0.079182245,0.6253624
-0.71596485,1.00026,-1.188629,1.3129357,0.079182245,0.67801225
-0.6620227,1.00026,-1.188629,1.3129357,0.079182245,0.71710074
-0.59856135,1.00026,-1.188629,1.3129357,0.079182245,0.7529981
-0.51923466,1.00026,-1.188629,1.3129357,0.079182245,0.78889585
-0.4081773,1.00026,-1.188629,1.3129357,0.079182245,0.82825005
-0.2812546,1.00026,-1.188629,1.3129357,0.079182245,0.82027274
-0.12260119,1.00026,-1.188629,1.3129357,0.079182245,0.8157524
0.08364822,1.00026,-1.188629,1.3129357,0.079182245,0.8077751
0.35335898,1.00026,-1.188629,1.3129357,0.079182245,0.7559231
0.67066574,1.00026,-1.188629,1.3129357,0.079182245,0.6806711
1.0831646,1.00026,-1.188629,1.3129357,0.079182245,0.5854762
1.622586,1.00026,-1.188629,1.3129357,0.079182245,0.45624495
2.2571995,1.00026,-1.188629,1.3129357,0.079182245,0.29350922
-0.8365415,1.00026,-1.188629,-0.72334456,0.143423,0.48307493
-0.81591654,1.00026,-1.188629,-0.72334456,0.143423,0.5359908
-0.78894544,1.00026,-1.188629,-0.72334456,0.143423,0.58890635
-0.7572148,1.00026,-1.188629,-0.72334456,0.143423,0.6314516
-0.71596485,1.00026,-1.188629,-0.72334456,0.143423,0.6777197
-0.6620227,1.00026,-1.188629,-0.72334456,0.143423,0.713617
-0.59856135,1.00026,-1.188629,-0.72334456,0.143423,0.7330286
-0.51923466,1.00026,-1.188629,-0.72334456,0.143423,0.7285078
-0.4081773,1.00026,-1.188629,-0.72334456,0.143423,0.7072355
-0.2812546,1.00026,-1.188629,-0.72334456,0.143423,0.69633317
-0.12260119,1.00026,-1.188629,-0.72334456,0.143423,0.68197393
0.08364822,1.00026,-1.188629,-0.72334456,0.143423,0.650597
0.35335898,1.00026,-1.188629,-0.72334456,0.143423,0.6157631
0.67066574,1.00026,-1.188629,-0.72334456,0.143423,0.5777383
1.0831646,1.00026,-1.188629,-0.72334456,0.143423,0.52641803
1.622586,1.00026,-1.188629,-0.72334456,0.143423,0.45807973
2.2571995,1.00026,-1.188629,-0.72334456,0.143423,0.33602786
-0.8524068,1.7946942,-1.188629,1.3129357,0.3776184,0.24266756
-0.8365415,1.7946942,-1.188629,1.3129357,0.3776184,0.2769697
-0.81591654,1.7946942,-1.188629,1.3129357,0.3776184,0.33148092
-0.78894544,1.7946942,-1.188629,1.3129357,0.3776184,0.37269673
-0.7572148,1.7946942,-1.188629,1.3129357,0.3776184,0.43678042
-0.71596485,1.7946942,-1.188629,1.3129357,0.3776184,0.5112347
-0.6620227,1.7946942,-1.188629,1.3129357,0.3776184,0.5556413
-0.59856135,1.7946942,-1.188629,1.3129357,0.3776184,0.5965912
-0.51923466,1.7946942,-1.188629,1.3129357,0.3776184,0.6109502
-0.4081773,1.7946942,-1.188629,1.3129357,0.3776184,0.6122796
-0.2812546,1.7946942,-1.188629,1.3129357,0.3776184,0.6234477
-0.12260119,1.7946942,-1.188629,1.3129357,0.3776184,0.6213206
0.08364822,1.7946942,-1.188629,1.3129357,0.3776184,0.61573654
0.35335898,1.7946942,-1.188629,1.3129357,0.3776184,0.5904752
0.67066574,1.7946942,-1.188629,1.3129357,0.3776184,0.52506185
1.0831646,1.7946942,-1.188629,1.3129357,0.3776184,0.43970543
1.622586,1.7946942,-1.188629,1.3129357,0.3776184,0.32137647
-0.8524068,1.7946942,-1.188629,0.29800728,0.41311246,0.17472808
-0.8365415,1.7946942,-1.188629,0.29800728,0.41311246,0.18908712
-0.81591654,1.7946942,-1.188629,0.29800728,0.41311246,0.2268462
-0.78894544,1.7946942,-1.188629,0.29800728,0.41311246,0.3212434
-0.7572148,1.7946942,-1.188629,0.29800728,0.41311246,0.4318612
-0.71596485,1.7946942,-1.188629,0.29800728,0.41311246,0.5060495
-0.6620227,1.7946942,-1.188629,0.29800728,0.41311246,0.5241313
-0.59856135,1.7946942,-1.188629,0.29800728,0.41311246,0.6015104
-0.51923466,1.7946942,-1.188629,0.29800728,0.41311246,0.6892599
-0.4081773,1.7946942,-1.188629,0.29800728,0.41311246,0.61400807
-0.2812546,1.7946942,-1.188629,0.29800728,0.41311246,0.58183324
-0.12260119,1.7946942,-1.188629,0.29800728,0.41311246,0.57305825
0.08364822,1.7946942,-1.188629,0.29800728,0.41311246,0.55098784
0.35335898,1.7946942,-1.188629,0.29800728,0.41311246,0.48903143
0.67066574,1.7946942,-1.188629,0.29800728,0.41311246,0.41377944
1.0831646,1.7946942,-1.188629,0.29800728,0.41311246,0.30528897
-0.8524068,1.7946942,-1.188629,-0.72334456,0.46255767,0.28356424
-0.8365415,1.7946942,-1.188629,-0.72334456,0.46255767,0.30138004
-0.81591654,1.7946942,-1.188629,-0.72334456,0.46255767,0.3128141
-0.78894544,1.7946942,-1.188629,-0.72334456,0.46255767,0.3207914
-0.7572148,1.7946942,-1.188629,-0.72334456,0.46255767,0.37583435
-0.71596485,1.7946942,-1.188629,-0.72334456,0.46255767,0.5619699
-0.6620227,1.7946942,-1.188629,-0.72334456,0.46255767,0.8494165
-0.59856135,1.7946942,-1.188629,-0.72334456,0.46255767,0.92785925
-0.51923466,1.7946942,-1.188629,-0.72334456,0.46255767,0.7441168
-0.4081773,1.7946942,-1.188629,-0.72334456,0.46255767,0.6444013
-0.2812546,1.7946942,-1.188629,-0.72334456,0.46255767,0.6186082
-0.12260119,1.7946942,-1.188629,-0.72334456,0.46255767,0.5523972
0.08364822,1.7946942,-1.188629,-0.72334456,0.46255767,0.5367087
0.35335898,1.7946942,-1.188629,-0.72334456,0.46255767,0.51437235
0.67066574,1.7946942,-1.188629,-0.72334456,0.46255767,0.4380567
-0.8524068,1.7946942,-1.188629,-1.2308085,0.49621856,0.33945823
-0.8365415,1.7946942,-1.188629,-1.2308085,0.49621856,0.36099672
-0.81591654,1.7946942,-1.188629,-1.2308085,0.49621856,0.39981925
-0.78894544,1.7946942,-1.188629,-1.2308085,0.49621856,0.46230757
-0.7572148,1.7946942,-1.188629,-1.2308085,0.49621856,0.64605004
-0.71596485,1.7946942,-1.188629,-1.2308085,0.49621856,0.8909512
-0.6620227,1.7946942,-1.188629,-1.2308085,0.49621856,0.9531736
-0.59856135,1.7946942,-1.188629,-1.2308085,0.49621856,0.75560415
-0.51923466,1.7946942,-1.188629,-1.2308085,0.49621856,0.66280216
-0.4081773,1.7946942,-1.188629,-1.2308085,0.49621856,0.6239796
-0.2812546,1.7946942,-1.188629,-1.2308085,0.49621856,0.55776864
-0.12260119,1.7946942,-1.188629,-1.2308085,0.49621856,0.5527163
0.08364822,1.7946942,-1.188629,-1.2308085,0.49621856,0.5341028
0.35335898,1.7946942,-1.188629,-1.2308085,0.49621856,0.49501434
0.67066574,1.7946942,-1.188629,-1.2308085,0.49621856,0.38865116
-0.81591654,2.6060317,-1.188629,1.3129357,0.781837,0.33177346
-0.78894544,2.6060317,-1.188629,1.3129357,0.781837,0.38681638
-0.7572148,2.6060317,-1.188629,1.3129357,0.781837,0.38788003
-0.71596485,2.6060317,-1.188629,1.3129357,0.781837,0.45940915
-0.6620227,2.6060317,-1.188629,1.3129357,0.781837,0.52774745
-0.59856135,2.6060317,-1.188629,1.3129357,0.781837,0.8207779
-0.51923466,2.6060317,-1.188629,1.3129357,0.781837,1.0
-0.4081773,2.6060317,-1.188629,1.3129357,0.781837,0.75616246
-0.2812546,2.6060317,-1.188629,1.3129357,0.781837,0.63331294
-0.12260119,2.6060317,-1.188629,1.3129357,0.781837,0.6040631
0.08364822,2.6060317,-1.188629,1.3129357,0.781837,0.5516792
0.35335898,2.6060317,-1.188629,1.3129357,0.781837,0.5460952
0.67066574,2.6060317,-1.188629,1.3129357,0.781837,0.59422445
1.0831646,2.6060317,-1.188629,1.3129357,0.781837,0.5250884
1.622586,2.6060317,-1.188629,1.3129357,0.781837,0.48599994
-0.8524068,2.6060317,-1.188629,-0.72334456,0.89480025,0.3373309
-0.8365415,2.6060317,-1.188629,-0.72334456,0.89480025,0.37243077
-0.81591654,2.6060317,-1.188629,-0.72334456,0.89480025,0.46097815
-0.78894544,2.6060317,-1.188629,-0.72334456,0.89480025,0.5327732
-0.7572148,2.6060317,-1.188629,-0.72334456,0.89480025,0.70189065
-0.71596485,2.6060317,-1.188629,-0.72334456,0.89480025,0.8946739
-0.6620227,2.6060317,-1.188629,-0.72334456,0.89480025,0.89600354
-0.59856135,2.6060317,-1.188629,-0.72334456,0.89480025,0.66572714
-0.51923466,2.6060317,-1.188629,-0.72334456,0.89480025,0.6133433
-0.4081773,2.6060317,-1.188629,-0.72334456,0.89480025,0.5008643
-0.2812546,2.6060317,-1.188629,-0.72334456,0.89480025,0.475337
-0.12260119,2.6060317,-1.188629,-0.72334456,0.89480025,0.47666663
0.08364822,2.6060317,-1.188629,-0.72334456,0.89480025,0.46470085
0.35335898,2.6060317,-1.188629,-0.72334456,0.89480025,0.432526
0.67066574,2.6060317,-1.188629,-0.72334456,0.89480025,0.41045558
-0.71596485,-1.146403,-0.37373954,1.3129357,-0.755307,0.5524238
-0.6620227,-1.146403,-0.37373954,1.3129357,-0.755307,0.6228894
-0.59856135,-1.146403,-0.37373954,1.3129357,-0.755307,0.6766027
-0.51923466,-1.146403,-0.37373954,1.3129357,-0.755307,0.7167551
-0.4081773,-1.146403,-0.37373954,1.3129357,-0.755307,0.75371623
-0.2812546,-1.146403,-0.37373954,1.3129357,-0.755307,0.7635547
-0.12260119,-1.146403,-0.37373954,1.3129357,-0.755307,0.7768501
0.08364822,-1.146403,-0.37373954,1.3129357,-0.755307,0.759832
0.35335898,-1.146403,-0.37373954,1.3129357,-0.755307,0.7327093
0.67066574,-1.146403,-0.37373954,1.3129357,-0.755307,0.7289866
1.0831646,-1.146403,-0.37373954,1.3129357,-0.755307,0.69175965
1.622586,-1.146403,-0.37373954,1.3129357,-0.755307,0.5872576
2.2571995,-1.146403,-0.37373954,1.3129357,-0.755307,0.52982163
3.0504665,-1.146403,-0.37373954,1.3129357,-0.755307,0.4253198
-0.71596485,-1.146403,-0.37373954,0.29800728,-0.7470071,0.6060042
-0.6620227,-1.146403,-0.37373954,0.29800728,-0.7470071,0.65253806
-0.59856135,-1.146403,-0.37373954,0.29800728,-0.7470071,0.7025289
-0.51923466,-1.146403,-0.37373954,0.29800728,-0.7470071,0.7458716
-0.4081773,-1.146403,-0.37373954,0.29800728,-0.7470071,0.7623582
-0.2812546,-1.146403,-0.37373954,0.29800728,-0.7470071,0.7753874
-0.12260119,-1.146403,-0.37373954,0.29800728,-0.7470071,0.7886828
0.08364822,-1.146403,-0.37373954,0.29800728,-0.7470071,0.7551786
0.35335898,-1.146403,-0.37373954,0.29800728,-0.7470071,0.6945516
0.67066574,-1.146403,-0.37373954,0.29800728,-0.7470071,0.6642381
1.0831646,-1.146403,-0.37373954,0.29800728,-0.7470071,0.647486
1.622586,-1.146403,-0.37373954,0.29800728,-0.7470071,0.560268
2.2571995,-1.146403,-0.37373954,0.29800728,-0.7470071,0.49325928
3.0504665,-1.146403,-0.37373954,0.29800728,-0.7470071,0.43954596
-0.71596485,-1.146403,-0.37373954,-0.72334456,-0.73609185,0.585556
-0.6620227,-1.146403,-0.37373954,-0.72334456,-0.73609185,0.6653283
-0.59856135,-1.146403,-0.37373954,-0.72334456,-0.73609185,0.7286145
-0.51923466,-1.146403,-0.37373954,-0.72334456,-0.73609185,0.76823455
-0.4081773,-1.146403,-0.37373954,-0.72334456,-0.73609185,0.7945596
-0.2812546,-1.146403,-0.37373954,-0.72334456,-0.73609185,0.7942938
-0.12260119,-1.146403,-0.37373954,-0.72334456,-0.73609185,0.7772753
0.08364822,-1.146403,-0.37373954,-0.72334456,-0.73609185,0.7334007
0.35335898,-1.146403,-0.37373954,-0.72334456,-0.73609185,0.6493739
0.67066574,-1.146403,-0.37373954,-0.72334456,-0.73609185,0.6020423
1.0831646,-1.146403,-0.37373954,-0.72334456,-0.73609185,0.5916717
1.622586,-1.146403,-0.37373954,-0.72334456,-0.73609185,0.5041882
2.2571995,-1.146403,-0.37373954,-0.72334456,-0.73609185,0.4302656
-0.71596485,-1.146403,-0.37373954,-1.2308085,-0.7332316,0.61246586
-0.6620227,-1.146403,-0.37373954,-1.2308085,-0.7332316,0.68266535
-0.59856135,-1.146403,-0.37373954,-1.2308085,-0.7332316,0.7427608
-0.51923466,-1.146403,-0.37373954,-1.2308085,-0.7332316,0.78929466
-0.4081773,-1.146403,-0.37373954,-1.2308085,-0.7332316,0.8023239
-0.2812546,-1.146403,-0.37373954,-1.2308085,-0.7332316,0.7916877
-0.12260119,-1.146403,-0.37373954,-1.2308085,-0.7332316,0.7611085
0.08364822,-1.146403,-0.37373954,-1.2308085,-0.7332316,0.70712924
0.35335898,-1.146403,-0.37373954,-1.2308085,-0.7332316,0.626293
0.67066574,-1.146403,-0.37373954,-1.2308085,-0.7332316,0.55875236
1.0831646,-1.146403,-0.37373954,-1.2308085,-0.7332316,0.55502963
1.622586,-1.146403,-0.37373954,-1.2308085,-0.7332316,0.4470711
2.2571995,-1.146403,-0.37373954,-1.2308085,-0.7332316,0.3327306
-0.6620227,-0.5886086,-0.37373954,1.3129357,-0.6931201,0.7364056
-0.59856135,-0.5886086,-0.37373954,1.3129357,-0.6931201,0.7459783
-0.51923466,-0.5886086,-0.37373954,1.3129357,-0.6931201,0.76911217
-0.4081773,-0.5886086,-0.37373954,1.3129357,-0.6931201,0.8052757
-0.2812546,-0.5886086,-0.37373954,1.3129357,-0.6931201,0.81511414
-0.12260119,-0.5886086,-0.37373954,1.3129357,-0.6931201,0.8113915
0.08364822,-0.5886086,-0.37373954,1.3129357,-0.6931201,0.76405984
0.35335898,-0.5886086,-0.37373954,1.3129357,-0.6931201,0.67338514
0.67066574,-0.5886086,-0.37373954,1.3129357,-0.6931201,0.6295105
1.0831646,-0.5886086,-0.37373954,1.3129357,-0.6931201,0.57234025
1.622586,-0.5886086,-0.37373954,1.3129357,-0.6931201,0.47475213
2.2571995,-0.5886086,-0.37373954,1.3129357,-0.6931201,0.3540299
-0.71596485,-0.5886086,-0.37373954,0.29800728,-0.6792162,0.6174117
-0.6620227,-0.5886086,-0.37373954,0.29800728,-0.6792162,0.6844206
-0.59856135,-0.5886086,-0.37373954,0.29800728,-0.6792162,0.7378679
-0.51923466,-0.5886086,-0.37373954,0.29800728,-0.6792162,0.7814768
-0.4081773,-0.5886086,-0.37373954,0.29800728,-0.6792162,0.8048768
-0.2812546,-0.5886086,-0.37373954,0.29800728,-0.6792162,0.8048768
-0.12260119,-0.5886086,-0.37373954,0.29800728,-0.6792162,0.78466797
0.08364822,-0.5886086,-0.37373954,0.29800728,-0.6792162,0.72457254
0.35335898,-0.5886086,-0.37373954,0.29800728,-0.6792162,0.6341638
0.67066574,-0.5886086,-0.37373954,0.29800728,-0.6792162,0.57061183
1.0831646,-0.5886086,-0.37373954,0.29800728,-0.6792162,0.544021
1.622586,-0.5886086,-0.37373954,0.29800728,-0.6792162,0.45706922
2.2571995,-0.5886086,-0.37373954,0.29800728,-0.6792162,0.3265083
-0.71596485,-0.5886086,-0.37373954,-0.72334456,-0.6609306,0.6347489
-0.6620227,-0.5886086,-0.37373954,-0.72334456,-0.6609306,0.70760757
-0.59856135,-0.5886086,-0.37373954,-0.72334456,-0.6609306,0.76025724
-0.51923466,-0.5886086,-0.37373954,-0.72334456,-0.6609306,0.79323
-0.4081773,-0.5886086,-0.37373954,-0.72334456,-0.6609306,0.78950727
-0.2812546,-0.5886086,-0.37373954,-0.72334456,-0.6609306,0.76903224
-0.12260119,-0.5886086,-0.37373954,-0.72334456,-0.6609306,0.7288803
0.08364822,-0.5886086,-0.37373954,-0.72334456,-0.6609306,0.6653283
0.35335898,-0.5886086,-0.37373954,-0.72334456,-0.6609306,0.57172865
0.67066574,-0.5886086,-0.37373954,-0.72334456,-0.6609306,0.50498587
1.0831646,-0.5886086,-0.37373954,-0.72334456,-0.6609306,0.46456775
1.622586,-0.5886086,-0.37373954,-0.72334456,-0.6609306,0.39117733
2.2571995,-0.5886086,-0.37373954,-0.72334456,-0.6609306,0.3175207
-0.71596485,-0.5886086,-0.37373954,-1.2308085,-0.65614045,0.67997974
-0.6620227,-0.5886086,-0.37373954,-1.2308085,-0.65614045,0.7440636
-0.59856135,-0.5886086,-0.37373954,-1.2308085,-0.65614045,0.78793824
-0.51923466,-0.5886086,-0.37373954,-1.2308085,-0.65614045,0.81479526
-0.4081773,-0.5886086,-0.37373954,-1.2308085,-0.65614045,0.7983087
-0.2812546,-0.5886086,-0.37373954,-1.2308085,-0.65614045,0.751509
-0.12260119,-0.5886086,-0.37373954,-1.2308085,-0.65614045,0.71827054
0.08364822,-0.5886086,-0.37373954,-1.2308085,-0.65614045,0.6613662
0.35335898,-0.5886086,-0.37373954,-1.2308085,-0.65614045,0.5709575
0.67066574,-0.5886086,-0.37373954,-1.2308085,-0.65614045,0.4973011
1.0831646,-0.5886086,-0.37373954,-1.2308085,-0.65614045,0.4606059
1.622586,-0.5886086,-0.37373954,-1.2308085,-0.65614045,0.37365386
-0.71596485,-0.013911487,-0.37373954,1.3129357,-0.48357433,0.7463504
-0.6620227,-0.013911487,-0.37373954,1.3129357,-0.48357433,0.82692045
-0.59856135,-0.013911487,-0.37373954,1.3129357,-0.48357433,0.88754743
-0.51923466,-0.013911487,-0.37373954,1.3129357,-0.48357433,0.9114794
-0.4081773,-0.013911487,-0.37373954,1.3129357,-0.48357433,0.88542014
-0.2812546,-0.013911487,-0.37373954,1.3129357,-0.48357433,0.8293135
-0.12260119,-0.013911487,-0.37373954,1.3129357,-0.48357433,0.7466161
0.08364822,-0.013911487,-0.37373954,1.3129357,-0.48357433,0.56048083
-0.7572148,-0.013911487,-0.37373954,0.29800728,-0.45078683,0.6903769
-0.71596485,-0.013911487,-0.37373954,0.29800728,-0.45078683,0.78823084
-0.6620227,-0.013911487,-0.37373954,0.29800728,-0.45078683,0.86614203
-0.59856135,-0.013911487,-0.37373954,0.29800728,-0.45078683,0.9001782
-0.51923466,-0.013911487,-0.37373954,0.29800728,-0.45078683,0.8908713
-0.4081773,-0.013911487,-0.37373954,0.29800728,-0.45078683,0.80498314
-0.2812546,-0.013911487,-0.37373954,0.29800728,-0.45078683,0.69861996
-0.12260119,-0.013911487,-0.37373954,0.29800728,-0.45078683,0.5555616
-0.78894544,-0.013911487,-0.37373954,-0.72334456,-0.40766603,0.6625096
-0.7572148,-0.013911487,-0.37373954,-0.72334456,-0.40766603,0.7332412
-0.71596485,-0.013911487,-0.37373954,-0.72334456,-0.40766603,0.79705894
-0.6620227,-0.013911487,-0.37373954,-0.72334456,-0.40766603,0.8308294
-0.59856135,-0.013911487,-0.37373954,-0.72334456,-0.40766603,0.8279044
-0.51923466,-0.013911487,-0.37373954,-0.72334456,-0.40766603,0.77153206
-0.4081773,-0.013911487,-0.37373954,-0.72334456,-0.40766603,0.63804615
-0.2812546,-0.013911487,-0.37373954,-0.72334456,-0.40766603,0.5013695
-0.81591654,-0.013911487,-0.37373954,-1.2308085,-0.39636895,0.6085569
-0.78894544,-0.013911487,-0.37373954,-1.2308085,-0.39636895,0.6625364
-0.7572148,-0.013911487,-0.37373954,-1.2308085,-0.39636895,0.7133245
-0.71596485,-0.013911487,-0.37373954,-1.2308085,-0.39636895,0.764113
-0.6620227,-0.013911487,-0.37373954,-1.2308085,-0.39636895,0.78458804
-0.59856135,-0.013911487,-0.37373954,-1.2308085,-0.39636895,0.75134957
-0.51923466,-0.013911487,-0.37373954,-1.2308085,-0.39636895,0.6880633
-0.4081773,-0.013911487,-0.37373954,-1.2308085,-0.39636895,0.5575026
-0.2812546,-0.013911487,-0.37373954,-1.2308085,-0.39636895,0.45379853
-0.8524068,0.35795137,-0.37373954,1.3129357,-0.06321995,0.8009947
-0.8365415,0.35795137,-0.37373954,1.3129357,-0.06321995,0.82838315
-0.81591654,0.35795137,-0.37373954,1.3129357,-0.06321995,0.882894
-0.78894544,0.35795137,-0.37373954,1.3129357,-0.06321995,0.92384404
-0.7572148,0.35795137,-0.37373954,1.3129357,-0.06321995,0.9344802
-0.71596485,0.35795137,-0.37373954,1.3129357,-0.06321995,0.93182135
-0.6620227,0.35795137,-0.37373954,1.3129357,-0.06321995,0.91560096
-0.59856135,0.35795137,-0.37373954,1.3129357,-0.06321995,0.8523147
-0.51923466,0.35795137,-0.37373954,1.3129357,-0.06321995,0.78211504
-0.4081773,0.35795137,-0.37373954,1.3129357,-0.06321995,0.6749542
-0.2812546,0.35795137,-0.37373954,1.3129357,-0.06321995,0.5544979
-0.12260119,0.35795137,-0.37373954,1.3129357,-0.06321995,0.5382775
0.08364822,0.35795137,-0.37373954,1.3129357,-0.06321995,0.5287048
0.35335898,0.35795137,-0.37373954,1.3129357,-0.06321995,0.4484005
0.67066574,0.35795137,-0.37373954,1.3129357,-0.06321995,0.354801
1.0831646,0.35795137,-0.37373954,1.3129357,-0.06321995,0.3688941
-0.8524068,0.35795137,-0.37373954,-0.72334456,0.1003905,0.7987874
-0.8365415,0.35795137,-0.37373954,-0.72334456,0.1003905,0.8232509
-0.81591654,0.35795137,-0.37373954,-0.72334456,0.1003905,0.8509056
-0.78894544,0.35795137,-0.37373954,-0.72334456,0.1003905,0.85515976
-0.7572148,0.35795137,-0.37373954,-0.72334456,0.1003905,0.8086259
-0.71596485,0.35795137,-0.37373954,-0.72334456,0.1003905,0.75890124
-0.6620227,0.35795137,-0.37373954,-0.72334456,0.1003905,0.7328424
-0.59856135,0.35795137,-0.37373954,-0.72334456,0.1003905,0.6966789
-0.51923466,0.35795137,-0.37373954,-0.72334456,0.1003905,0.64695406
-0.4081773,0.35795137,-0.37373954,-0.72334456,0.1003905,0.54351586
-0.2812546,0.35795137,-0.37373954,-0.72334456,0.1003905,0.4164119
-0.12260119,0.35795137,-0.37373954,-0.72334456,0.1003905,0.42040056
0.08364822,0.35795137,-0.37373954,-0.72334456,0.1003905,0.424655
0.35335898,0.35795137,-0.37373954,-0.72334456,0.1003905,0.3414259
0.67066574,0.35795137,-0.37373954,-0.72334456,0.1003905,0.25793082
1.0831646,0.35795137,-0.37373954,-0.72334456,0.1003905,0.2587285
-0.8524068,0.93264866,-0.37373954,1.3129357,1.7221634,0.7234823
-0.8365415,0.93264866,-0.37373954,1.3129357,1.7221634,0.74954116
-0.81591654,0.93264866,-0.37373954,1.3129357,1.7221634,0.8957905
-0.78894544,0.93264866,-0.37373954,1.3129357,1.7221634,0.9585448
-0.7572148,0.93264866,-0.37373954,1.3129357,1.7221634,0.97795635
-0.71596485,0.93264866,-0.37373954,1.3129357,1.7221634,0.85058624
-0.6620227,0.93264866,-0.37373954,1.3129357,1.7221634,0.6365305
-0.59856135,0.93264866,-0.37373954,1.3129357,1.7221634,0.6527509
-0.51923466,0.93264866,-0.37373954,1.3129357,1.7221634,0.6187147
-0.4081773,0.93264866,-0.37373954,1.3129357,1.7221634,0.5681922
-0.2812546,0.93264866,-0.37373954,1.3129357,1.7221634,0.5009175
-0.12260119,0.93264866,-0.37373954,1.3129357,1.7221634,0.47698572
0.08364822,0.93264866,-0.37373954,1.3129357,1.7221634,0.4631584
0.35335898,0.93264866,-0.37373954,1.3129357,1.7221634,0.38923603
0.67066574,0.93264866,-0.37373954,1.3129357,1.7221634,0.33844772
1.0831646,0.93264866,-0.37373954,1.3129357,1.7221634,0.28127748
-0.8524068,0.93264866,-0.37373954,0.29800728,1.9537266,0.76911217
-0.8365415,0.93264866,-0.37373954,0.29800728,1.9537266,0.7954372
-0.81591654,0.93264866,-0.37373954,0.29800728,1.9537266,0.85872304
-0.78894544,0.93264866,-0.37373954,0.29800728,1.9537266,0.8784004
-0.7572148,0.93264866,-0.37373954,0.29800728,1.9537266,0.80820066
-0.71596485,0.93264866,-0.37373954,0.29800728,1.9537266,0.55479044
-0.6620227,0.93264866,-0.37373954,0.29800728,1.9537266,0.5779243
-0.59856135,0.93264866,-0.37373954,0.29800728,1.9537266,0.587763
-0.51923466,0.93264866,-0.37373954,0.29800728,1.9537266,0.55399257
-0.4081773,0.93264866,-0.37373954,0.29800728,1.9537266,0.49044058
-0.2812546,0.93264866,-0.37373954,0.29800728,1.9537266,0.40375474
-0.12260119,0.93264866,-0.37373954,0.29800728,1.9537266,0.3636026
0.08364822,0.93264866,-0.37373954,0.29800728,1.9537266,0.3598799
0.35335898,0.93264866,-0.37373954,0.29800728,1.9537266,0.29313695
0.67066574,0.93264866,-0.37373954,0.29800728,1.9537266,0.22958498
1.0831646,0.93264866,-0.37373954,0.29800728,1.9537266,0.1793284
-0.8524068,0.93264866,-0.37373954,-0.72334456,2.2582715,0.6691573
-0.8365415,0.93264866,-0.37373954,-0.72334456,2.2582715,0.69920504
-0.81591654,0.93264866,-0.37373954,-0.72334456,2.2582715,0.6922912
-0.78894544,0.93264866,-0.37373954,-0.72334456,2.2582715,0.66171193
-0.7572148,0.93264866,-0.37373954,-0.72334456,2.2582715,0.5005718
-0.71596485,0.93264866,-0.37373954,-0.72334456,2.2582715,0.476906
-0.6620227,0.93264866,-0.37373954,-0.72334456,2.2582715,0.5034968
-0.59856135,0.93264866,-0.37373954,-0.72334456,2.2582715,0.5066876
-0.51923466,0.93264866,-0.37373954,-0.72334456,2.2582715,0.47291735
-0.4081773,0.93264866,-0.37373954,-0.72334456,2.2582715,0.3854336
-0.2812546,0.93264866,-0.37373954,-0.72334456,2.2582715,0.2846545
-0.12260119,0.93264866,-0.37373954,-0.72334456,2.2582715,0.26417968
0.08364822,0.93264866,-0.37373954,-0.72334456,2.2582715,0.257266
0.35335898,0.93264866,-0.37373954,-0.72334456,2.2582715,0.20009576
0.67066574,0.93264866,-0.37373954,-0.72334456,2.2582715,0.13946877
1.0831646,0.93264866,-0.37373954,-0.72334456,2.2582715,0.12245069
-0.8524068,0.93264866,-0.37373954,-1.2308085,2.3380532,0.5745473
-0.8365415,0.93264866,-0.37373954,-1.2308085,2.3380532,0.5976814
-0.81591654,0.93264866,-0.37373954,-1.2308085,2.3380532,0.5673679
