Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,target
0.008393298,0.07174117,0.48977986,-0.37575117,-0.44772953,-0.21070595,-0.1352928,0.39285713
1.0910181,1.2306882,1.2071048,1.2221512,0.60212094,1.2536949,2.3434045,0.60714287
1.3824942,1.3314667,1.0875508,1.6127044,0.78235275,1.5730346,2.2715583,0.8214286
0.21659067,0.4244642,0.72888833,-0.038223628,-0.19089912,-0.2152679,-0.1352928,0.35714287
0.46642694,0.6764093,0.6093343,0.42778865,0.2461631,0.7245033,0.4754008,0.42857143
0.5497057,0.6764093,0.37022582,0.29114613,0.052413814,0.49640355,0.295785,0.35714287
0.3415088,0.32368627,0.37022582,0.08006392,-0.0512195,0.3321716,0.15209234,0.35714287
1.1742973,1.6338005,1.0875508,1.4138587,1.5190504,1.1122732,1.1938637,0.42857143
0.7995424,1.0291324,0.8484424,0.6052201,0.62690276,0.42341158,0.54724705,0.4642857
0.21659067,0.52524245,-0.22754511,-0.24522689,-0.24496864,-0.32019383,-0.24306226,0.39285713
0.6746243,0.6764093,0.13111737,0.38699988,0.49623477,0.40516356,0.2239388,0.5
0.09167255,0.12213013,0.48977986,-0.22177331,-0.38014254,-0.15139994,-0.09936969,0.5
-0.11652483,-0.12981468,-0.46665338,-0.4308161,-0.43871793,-0.5346077,-0.32927778,0.39285713
0.050032675,-0.029036755,-0.22754511,-0.18506348,-0.33733746,-0.09665601,-0.32927778,0.2857143
-0.24144296,-0.33137083,0.25067177,-0.4726247,-0.44097078,-0.41599575,-0.43704724,0.35714287
0.42478755,0.47485346,1.0875508,0.6674232,0.87021583,0.5693955,0.40355438,0.42857143
0.8828212,0.92835444,0.48977986,0.79794747,0.5908565,1.0894632,0.762786,0.4642857
0.5497057,0.4244642,-0.46665338,-0.1636493,-0.112047635,-0.4479297,-0.1352928,0.4642857
0.6746243,0.7771875,0.6093343,0.4991693,0.3497964,0.22268373,0.6550166,0.4642857
1.0077393,0.92835444,1.2071048,0.8163023,0.74180055,0.88873523,1.1220175,0.5714286
0.7995424,0.92835444,0.8484424,0.6470288,0.5300282,0.4507836,1.0860943,0.42857143
0.6746243,0.7771875,0.8484424,0.64498925,0.32952031,0.8157434,1.1938637,0.53571427
0.75790304,0.92835444,1.5657673,0.5644313,0.38358983,0.42341158,1.0860943,0.53571427
1.1326579,1.1802993,1.2071048,1.715696,1.3207953,2.800212,1.8045574,0.35714287
1.5490518,1.6841894,0.8484424,1.4811602,1.2937605,1.7327046,2.020096,0.5
0.3415088,0.4244642,1.0875508,0.20345019,-0.25848612,-0.00085408875,0.18801546,0.39285713
0.3831482,0.2732973,0.011563333,-0.041282814,-0.16161142,0.021955872,-0.1352928,0.53571427
0.63298494,0.37407523,0.8484424,0.4655185,0.10648334,0.32304773,0.8346322,0.53571427
-0.9493131,-1.0872059,-0.58620745,-1.1609362,-1.1821742,-1.1778493,-1.141141,0.32142857
-0.6161978,-0.83526105,-0.10799071,-0.7968959,-0.8059403,-0.5847897,-0.92560214,0.2857143
-2.0735772,-2.0949862,-1.4230866,-1.4882666,-1.4525219,-1.428759,-1.5003725,0.14285715
-0.32472172,-0.532927,-0.46665338,-0.6531153,-0.6730193,-0.5346077,-0.74598634,0.2857143
0.7995424,0.7771875,0.6093343,0.6878176,0.55706304,0.5237756,0.8346322,0.42857143
-0.36636132,-0.28098187,-0.10799071,-0.65617436,-0.75637656,-0.4023098,-0.6022937,0.39285713
-0.1581642,0.021352207,0.25067177,-0.39614558,-0.524328,-0.42968184,-0.17121592,0.5714286
-1.0325918,-0.9864279,-0.7057617,-1.0497866,-0.9974366,-1.1276673,-0.99744844,0.35714287
-0.6161978,-0.532927,-0.58620745,-0.7958762,-0.79016995,-0.66234356,-0.9076406,0.35714287
-1.448986,-1.4903182,-1.1839782,-1.2924802,-1.2835547,-1.2736511,-1.2453182,0.2857143
-0.6994766,-0.5833159,0.011563333,-0.7703831,-0.8487453,-1.0044934,-0.39393947,0.53571427
-2.1568563,-2.0949862,-1.7817491,-1.5188582,-1.4660393,-1.5519329,-1.5003725,0.21428572
-2.9896443,-2.8508213,-2.37952,-1.6402049,-1.5764314,-1.6066769,-1.6584344,0.10714286
1.5074123,1.4826336,1.4462132,1.3047487,0.5052464,1.303877,2.020096,0.64285713
0.09167255,0.17251939,0.37022582,-0.10654495,-0.25848612,-0.21982996,0.080246106,0.53571427
-0.28308234,-0.2305929,0.011563333,-0.5837742,-0.7270888,-0.4889877,-0.45860118,0.35714287
-0.36636132,-0.3817598,-0.22754511,-0.4899599,-0.5040519,-0.2745739,-0.5699629,0.5
-1.0742313,-1.0872059,-0.8253159,-1.0018598,-0.9726547,-0.95887345,-1.0118177,0.39285713
-1.2407889,-1.288762,-0.94486994,-1.1670545,-1.0943112,-1.1139812,-1.1950258,0.39285713
-1.4906255,-1.4399291,-1.1839782,-1.3577423,-1.34213,-1.3101472,-1.3674569,0.32142857
0.21659067,0.07174117,-0.10799071,-0.039243396,-0.27425635,0.19074975,0.295785,0.39285713
0.9244606,0.7267983,1.4462132,1.094686,1.199139,0.7199413,1.3375565,0.53571427
0.42478755,0.6764093,0.72888833,0.2819687,0.08170151,0.9434793,0.25986192,0.42857143
0.1749513,0.2732973,0.25067177,-0.29213405,-0.3103028,-0.3247559,-0.09936969,0.32142857
-1.1575103,-1.0368168,-0.34709916,-1.0497866,-0.96139026,-1.1413532,-1.141141,0.32142857
-0.11652483,-0.68409383,0.9679968,-0.26154247,-0.21342808,-0.14227593,-0.27898538,0.35714287
-0.6994766,-0.68409383,-0.34709916,-0.69186467,-0.83748084,-0.8493855,-0.27898538,0.42857143
-0.6161978,-0.48253772,-0.34709916,-0.7724226,-0.7586294,-0.8585095,-0.6741401,0.39285713
-1.1158708,-1.0872059,-0.8253159,-1.161956,-1.1889329,-1.3010231,-1.1052178,0.25
-0.8243947,-0.83526105,-0.10799071,-0.9111046,-0.9591373,-0.92693937,-0.7100632,0.39285713
-0.6161978,-0.5833159,-0.34709916,-0.7856789,-0.78566414,-0.82657546,-0.6741401,0.35714287
1.1326579,1.1802993,0.9679968,1.763623,1.0955057,2.0064244,1.3016331,0.5
1.3408548,1.1802993,0.8484424,1.7972739,0.82065195,1.1715789,2.451174,0.53571427
0.5080663,0.6764093,1.0875508,0.058649875,-0.057978105,-0.019102111,0.25986192,0.39285713
0.13331193,0.2732973,0.13111737,0.28808707,0.3114971,0.35954362,0.18083093,0.5714286
-0.28308234,-0.18020394,-0.10799071,-0.48690084,-0.6504903,-0.5072357,-0.3903472,0.39285713
-0.7827553,-0.78487176,-1.0644242,-0.99676114,-1.0267242,-0.8721954,-0.9112328,0.4642857
-0.5745582,-0.43214875,-0.7057617,-0.9049863,-0.87127435,-1.2280312,-0.7495787,0.42857143
-0.24144296,-0.28098187,0.13111737,-0.6398589,-0.83072215,-0.75358355,-0.19276986,0.42857143
-0.36636132,-0.28098187,0.13111737,-0.48690084,-0.5738918,-0.3612518,-0.06344646,0.39285713
-0.4496401,-0.079425715,0.48977986,-0.6500561,-0.89155036,-0.9816834,-0.29335466,0.4642857
-0.9076737,-0.88565,-0.94486994,-1.0773191,-1.0717822,-1.1231053,-0.9687099,0.35714287
-0.28308234,-0.2305929,-0.58620745,-0.29723266,-0.14809407,-0.17420991,-0.5304474,0.42857143
-0.4496401,-0.33137083,-0.8253159,-0.73571265,-0.8690214,-0.66234356,-0.4945243,0.32142857
-0.6578372,-0.6337049,-0.22754511,-0.85909885,-1.0041953,-1.0592374,-0.42267796,0.35714287
-0.11652483,-0.28098187,-0.22754511,-0.49913743,-0.6099381,-0.41143382,-0.38675484,0.42857143
-0.033246078,-0.029036755,0.13111737,0.00052574783,-0.026437538,-0.11034196,-0.24306226,0.5
-0.4080007,-0.43214875,0.011563333,-0.7632451,-0.8487453,-0.5711037,-0.5807398,0.25
-0.5745582,-0.48253772,-0.7057617,-0.7958762,-0.6910425,-0.75358355,-0.81783265,0.32142857
-0.741116,-0.68409383,-0.7057617,-0.86011857,-0.8600098,-0.9816834,-0.7819095,0.32142857
-1.1158708,-1.0872059,-0.94486994,-1.0610036,-0.99518365,-0.97712135,-1.1052178,0.17857143
-1.2407889,-1.238373,-0.94486994,-1.2027447,-1.1461279,-1.1413532,-1.2129874,0.25
-1.9902985,-1.943819,-1.5426407,-1.4739904,-1.4322459,-1.437883,-1.4644494,0.14285715
0.46642694,0.37407523,0.72888833,0.7122908,0.15379426,0.32760966,0.54724705,0.6785714
0.46642694,0.32368627,0.8484424,0.4981494,0.18533483,0.49184158,0.6909397,0.64285713
-0.9493131,-0.936039,-1.0644242,-1.0661021,-1.0740352,-0.97712135,-1.0692947,0.2857143
-0.9493131,-1.0872059,-0.94486994,-1.0762994,-1.0605178,-1.0181794,-1.0692947,0.2857143
0.13331193,-0.029036755,0.25067177,-0.14325492,-0.23595704,0.24549368,-0.35083172,0.32142857
-1.6155436,-1.641485,-1.3035324,-1.3414267,-1.3241068,-1.3147091,-1.3207567,0.35714287
-0.6994766,-0.9864279,-0.58620745,-0.9508737,-1.0154598,-0.8995674,-0.85375583,0.35714287
-2.0319378,-1.9942082,-1.7817491,-1.5056019,-1.4615335,-1.465255,-1.5003725,0.14285715
0.5497057,0.5756314,1.3266588,0.5297609,0.041149337,0.05845192,0.9783249,0.5714286
0.7162637,0.7267983,0.6093343,0.5470961,0.27995652,0.7609993,0.6909397,0.42857143
0.7162637,0.52524245,0.72888833,0.916235,0.22813988,0.6971314,0.94240177,0.5714286
-0.5745582,-0.6337049,-0.34709916,-0.792817,-0.8577569,-0.6760296,-0.74598634,0.39285713
-1.6155436,-1.7422631,-1.1839782,-1.3577423,-1.34213,-1.337519,-1.3207567,0.32142857
-0.6994766,-0.78487176,-0.10799071,-0.62558275,-0.8532511,-0.8220135,-0.3149086,0.53571427
0.13331193,-0.029036755,0.37022582,0.29114613,-0.1661173,0.12231987,0.36763126,0.64285713
-0.4080007,-0.33137083,-0.34709916,-0.49097967,-0.55136275,-0.08297006,-0.6022937,0.32142857
-0.5329188,-0.78487176,0.25067177,-0.6041686,-0.679778,-0.00085408875,-0.81783265,0.32142857
-1.7821014,-1.7422631,-1.1839782,-1.4311621,-1.4029582,-1.364891,-1.4285263,0.17857143
-2.240135,-2.1957643,-1.6621948,-1.5239568,-1.4930742,-1.501751,-1.4931879,0.14285715
-1.5739043,-1.5407071,-1.5426407,-1.3567226,-1.34213,-1.3329571,-1.3063875,0.25
-1.9070197,-1.9942082,-1.4230866,-1.486227,-1.4480163,-1.4105111,-1.4931879,0.25
-2.7814474,-2.8004324,-2.2599657,-1.6361262,-1.5786842,-1.6021149,-1.6512498,0.14285715
0.1749513,0.2732973,0.6093343,0.34009284,-0.15710568,0.7838093,0.6190933,0.64285713
-0.24144296,-0.079425715,-0.46665338,-0.34312016,-0.44547653,-0.17877197,-0.35083172,0.5
-0.19980358,-0.33137083,-0.22754511,-0.2197339,-0.24271578,-0.07384605,-0.1352928,0.4642857
-1.8237407,-1.8430412,-1.6621948,-1.3873142,-1.3556474,-1.3420811,-1.392603,0.21428572
-0.4080007,-0.5833159,-0.58620745,-0.69696325,-0.745112,-0.32019383,-0.81783265,0.42857143
-0.07488545,-0.079425715,-0.34709916,0.25749534,-0.082760066,0.66519755,0.15209234,0.42857143
0.1749513,0.021352207,0.13111737,0.090261236,-0.25172737,0.14056775,0.5113239,0.60714287
1.7988884,1.2810777,1.0875508,1.6749072,1.6880178,2.4626243,0.6909397,0.42857143
0.3415088,0.5756314,0.25067177,0.61133844,0.07944864,1.5684726,0.6550166,0.53571427
0.29986942,0.32368627,0.48977986,0.576668,0.6494317,0.89329714,0.15209234,0.32142857
0.1749513,0.12213013,-0.34709916,0.2972645,-0.028690541,-0.060160097,0.4754008,0.42857143
1.0077393,1.0795213,1.0875508,1.2884331,1.0098956,1.2308849,1.2297869,0.64285713
0.42478755,0.2732973,-0.22754511,0.3706843,0.038896468,0.37779164,0.5831702,0.32142857
0.7995424,0.7267983,0.48977986,0.50528765,0.23715149,0.66063535,0.4394777,0.42857143
0.6746243,0.4244642,0.6093343,0.8030459,-0.010667321,0.19531183,1.0501711,0.42857143
0.6746243,0.6764093,0.48977986,1.6055664,0.85669833,1.3814307,0.72686285,0.60714287
-0.4080007,-0.33137083,0.25067177,-0.55012345,-0.7383533,-0.53916967,-0.31850088,0.39285713
-1.3240677,-1.238373,-1.3035324,-1.2404745,-1.2339909,-1.1778493,-1.2129874,0.2857143
-0.5329188,-0.5833159,-0.58620745,-0.792817,-0.7631352,-0.7125256,-0.7819095,0.25
0.050032675,0.22290835,-0.10799071,0.102497846,-0.35761356,0.32760966,0.080246106,0.32142857
-0.36636132,-0.12981468,0.25067177,-0.30029184,-0.6527432,-0.36581388,0.07665384,0.60714287
-0.5745582,-0.6337049,0.25067177,-0.50831485,-0.8600098,-0.5072357,-0.17121592,0.42857143
-1.448986,-1.4399291,-0.7057617,-1.263928,-1.3218539,-1.1094192,-1.1770642,0.2857143
-1.2824284,-1.288762,-0.8253159,-1.2333363,-1.252014,-1.1231053,-1.1770642,0.25
-1.5322648,-1.591096,-1.5426407,-1.3302099,-1.2655314,-1.2782131,-1.3566799,0.21428572
-1.448986,-1.288762,-1.5426407,-1.2904408,-1.2497612,-1.2827753,-1.256095,0.25
-1.448986,-1.4399291,-1.4230866,-1.2985985,-1.254267,-1.2234693,-1.335126,0.17857143
-1.1158708,-0.936039,-1.1839782,-1.058964,-0.95688444,-1.1915352,-1.0692947,0.21428572
-1.0742313,-0.9864279,-1.0644242,-1.051826,-1.0289772,-0.9908074,-1.0477408,0.21428572
-0.9076737,-0.9864279,-0.8253159,-0.9569921,-0.86676854,-0.89044344,-1.0585178,0.17857143
-0.7827553,-0.88565,-0.94486994,-0.90396655,-0.7541236,-0.9679974,-0.99744844,0.21428572
-0.36636132,-0.532927,-0.58620745,-0.5103544,-0.49278745,-0.6805916,-0.39393947,0.25
-0.28308234,-0.12981468,-0.46665338,-0.31558764,-0.12105924,-0.52092177,-0.38675484,0.2857143
-0.28308234,-0.3817598,-0.8253159,-0.6164053,-0.49729326,-0.7307735,-0.65258616,0.21428572
0.29986942,0.5756314,0.48977986,0.41351262,0.32726744,0.19987376,0.70530903,0.2857143
0.29986942,0.4244642,0.011563333,0.14532606,0.5074992,0.012831861,-0.14966209,0.21428572
0.46642694,0.52524245,0.25067177,0.38292104,0.5931093,0.36866763,0.18801546,0.2857143
0.46642694,0.7267983,0.9679968,0.858111,0.6088797,0.8157434,0.9495863,0.25
0.5497057,0.6260204,-0.10799071,0.69291604,0.80938745,0.8978594,0.295785,0.25
0.59134555,0.6764093,0.6093343,0.6511076,0.381337,0.3047997,0.94240177,0.32142857
0.63298494,0.6764093,0.25067177,0.53078055,0.7215246,0.38691565,0.38200054,0.35714287
0.7162637,0.6260204,0.37022582,0.41555217,0.6201442,0.33673367,0.285008,0.2857143
0.8828212,0.6764093,0.25067177,0.7000543,0.79587024,0.6697595,0.5544318,0.35714287
0.9660999,1.0291324,0.72888833,1.1069229,0.93554974,1.1533312,1.2226024,0.32142857
1.0493786,1.3818557,1.0875508,1.3802079,1.3388184,1.4635468,1.3734796,0.32142857
1.5490518,1.4322447,1.4462132,2.193945,2.3548758,2.3668222,1.8764037,0.42857143
1.7988884,1.9865239,1.4462132,3.3931367,3.5421524,3.598561,2.0452425,0.42857143
-2.2817743,-2.2965422,-1.7817491,-1.5259962,-1.4637865,-1.478941,-1.5614418,0.10714286
-2.0319378,-1.9942082,-1.7817491,-1.4637933,-1.4277401,-1.387701,-1.5003725,0.17857143
-1.6571833,-1.6918741,-1.5426407,-1.3801762,-1.3263597,-1.3694532,-1.392603,0.17857143
-1.448986,-1.4399291,-1.0644242,-1.2843224,-1.2903134,-1.2006593,-1.2848336,0.14285715
-1.3657072,-1.38954,-1.1839782,-1.2435336,-1.1821742,-1.2782131,-1.2489104,0.17857143
-1.3240677,-1.38954,-0.8253159,-1.2506716,-1.206956,-1.2143452,-1.2632798,0.17857143
-1.2824284,-1.288762,-1.1839782,-1.1670545,-1.0537591,-1.0592374,-1.2525028,0.17857143
-1.2407889,-1.238373,-1.1839782,-1.1660347,-1.1483808,-1.0820473,-1.1770642,0.21428572
-1.1991496,-1.3391509,-1.0644242,-1.1792911,-1.1934386,-1.0501133,-1.1770642,0.17857143
-1.0742313,-1.0872059,-1.1839782,-1.1211672,-1.0154598,-1.2006593,-1.1770642,0.25
-0.7827553,-0.7344828,-0.8253159,-0.9192624,-0.7721468,-0.9315014,-1.0692947,0.17857143
-0.6994766,-0.5833159,-0.34709916,-0.76018596,-0.6730193,-0.77639353,-0.7747249,0.25
-0.49127945,-0.3817598,-0.94486994,-0.65923357,-0.5648802,-0.6440956,-0.7100632,0.21428572
-0.49127945,-0.532927,-0.58620745,-0.73061407,-0.7383533,-0.5711037,-0.810648,0.21428572
-0.36636132,-0.3817598,-0.22754511,-0.37881035,-0.046713628,-0.5939136,-0.74598634,0.25
-0.32472172,-0.3817598,-0.94486994,-0.64393777,-0.63246715,-0.6669056,-0.7819095,0.21428572
-0.28308234,-0.079425715,-0.58620745,-0.529729,-0.46575263,-0.43880585,-0.6741401,0.2857143
-0.24144296,-0.079425715,0.13111737,-0.51137406,-0.47251135,-0.45705372,-0.5340398,0.25
-0.19980358,-0.2305929,-0.7057617,-0.4746641,-0.260739,-0.69883955,-0.63103235,0.25
-0.1581642,-0.18020394,-0.46665338,-0.522591,-0.46800563,-0.43880585,-0.6669555,0.25
-0.033246078,-0.18020394,-0.46665338,-0.37779072,-0.31931427,-0.2152679,-0.559186,0.21428572
-0.033246078,-0.12981468,-0.34709916,-0.035164446,0.19885218,-0.13315205,-0.27898538,0.21428572
0.008393298,0.32368627,-0.34709916,-0.23910865,-0.1751289,-0.19702001,-0.3400548,0.21428572
0.21659067,0.32368627,0.37022582,0.17693742,0.023126116,0.13144374,0.080246106,0.25
0.25823006,0.32368627,0.13111737,0.10759645,0.31825584,0.15425384,-0.16762365,0.25
0.25823006,0.12213013,-0.7057617,0.20854878,0.38358983,-0.087532,-0.09936969,0.25
0.42478755,0.52524245,0.6093343,0.48183408,0.62690276,0.30936164,0.30656204,0.25
0.63298494,0.6764093,0.37022582,0.6317329,0.642673,0.44622153,0.5113239,0.2857143
0.7162637,0.7267983,0.48977986,0.8264995,1.0752295,0.5237756,0.54724705,0.39285713
0.7162637,0.87796545,0.8484424,0.8866631,0.76883525,1.226323,0.7663782,0.32142857
0.7162637,0.6260204,0.48977986,0.5012086,0.59986806,0.50552756,0.36763126,0.25
0.75790304,0.9787434,1.2071048,1.1711652,1.4064057,1.021033,0.90647864,0.25
0.7995424,0.7771875,0.6093343,0.61949635,0.73954785,0.63782537,0.31374657,0.2857143
0.8411818,0.87796545,0.48977986,0.576668,0.4061188,0.92979324,0.762786,0.35714287
0.8411818,0.6260204,0.72888833,0.86932784,0.7463063,0.55570954,1.1938637,0.32142857
0.8411818,0.7771875,0.72888833,1.2405063,1.0189071,1.0255953,1.6967878,0.35714287
0.9244606,0.87796545,0.37022582,1.0906073,1.0076426,1.0757772,0.40355438,0.32142857
0.9660999,0.7267983,1.3266588,0.64193004,0.5953622,0.49184158,0.8202629,0.2857143
0.9660999,0.92835444,0.72888833,1.2761964,1.2734846,1.6140926,0.82744765,0.2857143
1.1326579,1.1802993,0.9679968,1.3241234,1.0008838,1.8285067,0.9567711,0.32142857
1.1742973,1.1299102,0.6093343,1.7534258,1.6677417,2.0657303,1.3483332,0.35714287
1.5906911,1.7849673,2.1635382,2.5365713,2.2805297,2.0885403,2.3434045,0.32142857
1.6323309,1.5834116,1.4462132,1.9543107,1.615925,1.8650024,2.0847578,0.35714287
1.6739703,1.7345784,1.0875508,1.4158982,2.0056763,1.6323407,1.4273642,0.2857143
-2.9896443,-2.9012103,-2.1404116,-1.6473429,-1.585443,-1.6066769,-1.6153266,0.071428575
-2.6148899,-2.5988762,-2.0208573,-1.5973767,-1.5291204,-1.5884289,-1.6225113,0.10714286
-1.4073467,-1.4399291,-1.3035324,-1.1935673,-1.0695293,-1.1687253,-1.2848336,0.17857143
-1.0325918,-0.936039,-1.3035324,-1.1446207,-1.096564,-1.1139812,-1.1662872,0.17857143
-1.0325918,-1.1879841,-0.94486994,-1.1639955,-1.1506337,-1.1094192,-1.1303641,0.21428572
-1.0325918,-1.0872059,-0.7057617,-1.081398,-0.99968946,-0.99993134,-1.1770642,0.17857143
-0.741116,-0.7344828,-0.7057617,-0.8519608,-0.70681274,-0.7855175,-0.99744844,0.21428572
-0.6994766,-0.78487176,-0.7057617,-0.9151835,-0.7315946,-0.92693937,-1.0692947,0.21428572
-0.6161978,-0.68409383,-0.8253159,-0.7958762,-0.6730193,-0.8037655,-0.85375583,0.25
-0.49127945,-0.6337049,-0.8253159,-0.8713355,-0.5288338,-1.3329571,-0.93278676,0.17857143
-0.4496401,-0.532927,0.13111737,-0.77548176,-0.91633224,-0.71708757,-0.8322019,0.21428572
-0.4496401,-0.532927,-0.58620745,-0.84278333,-0.86676854,-0.88131946,-0.71724784,0.21428572
-0.4080007,0.12213013,0.48977986,-0.24318747,-0.04220789,-0.2745739,-0.3903472,0.25
-0.32472172,-0.3817598,-0.58620745,-0.39104697,0.09296599,-0.42968184,-0.7962787,0.21428572
-0.1581642,0.6764093,0.48977986,0.5848257,0.6742137,0.53289944,0.48617762,0.25
-0.11652483,-0.029036755,-0.22754511,-0.46854585,-0.23821004,-0.5939136,-0.6489939,0.25
-0.033246078,-0.28098187,-0.22754511,-0.6000898,-0.54910994,-0.5346077,-0.61307067,0.25
0.050032675,0.12213013,0.011563333,-0.41144148,-0.3103028,-0.5847897,-0.40112412,0.25
0.09167255,0.12213013,0.48977986,-0.16772814,-0.0512195,-0.26544988,-0.14606972,0.32142857
0.21659067,0.32368627,0.48977986,0.31867868,0.4737058,0.18618782,0.2239388,0.25
0.25823006,0.32368627,0.13111737,0.043354075,0.25742757,-0.11034196,-0.06344646,0.25
0.25823006,0.32368627,0.25067177,0.018880729,0.2529217,-0.3156319,-0.06344646,0.25
0.25823006,0.22290835,-0.10799071,-0.034144796,0.20786378,-0.16052395,-0.12451589,0.2857143
0.29986942,0.07174117,-0.22754511,-0.13713655,0.045655206,-0.09665601,-0.31131622,0.25
0.42478755,0.32368627,0.13111737,0.08414287,0.1583,0.3549817,-0.09936969,0.25
0.5080663,0.4244642,0.13111737,0.31561947,0.5638216,0.5602715,-0.1352928,0.2857143
0.5497057,0.52524245,0.13111737,0.20446995,0.09296599,0.5420235,0.11616922,0.32142857
0.59134555,0.6260204,0.6093343,0.3808815,0.5931093,0.09038589,0.36044672,0.2857143
0.63298494,0.021352207,0.13111737,0.22486435,0.39710718,0.14056775,0.2095695,0.25
0.63298494,0.6764093,0.48977986,0.68373877,0.65393746,0.7564374,0.6909397,0.39285713
0.7162637,0.6260204,0.8484424,0.7857107,0.775594,0.9389171,0.6190933,0.32142857
0.75790304,0.8275765,1.2071048,0.6235752,0.49623477,0.6971314,0.7843398,0.35714287
0.7995424,1.0291324,0.9679968,0.8244602,1.0481948,0.8522392,0.5975395,0.32142857
0.8411818,0.87796545,0.9679968,0.51548487,0.5052464,0.6697595,0.53647006,0.32142857
0.8411818,0.6260204,0.8484424,0.7143303,1.1067702,0.70625526,0.23112333,0.2857143
0.9660999,0.92835444,0.6093343,0.6827189,0.8769746,0.53289944,0.5831702,0.35714287
0.9660999,0.6764093,0.8484424,0.664364,0.57283324,1.4635468,0.35326198,0.2857143
1.0077393,1.1299102,0.8484424,1.0314634,1.3861294,0.7838093,0.8346322,0.32142857
1.0493786,0.9787434,0.9679968,1.3057683,1.5866373,1.3951168,1.014248,0.2857143
1.0910181,1.1299102,0.9679968,1.3526754,1.618178,1.6369028,0.8346322,0.35714287
1.0910181,1.3314667,0.8484424,1.4882984,1.6632359,2.0201106,1.0501711,0.35714287
1.1326579,0.92835444,0.8484424,1.0171874,0.88598603,0.9115452,1.2190099,0.2857143
1.2159367,1.1802993,0.9679968,1.6983608,1.987653,1.6779605,1.3734796,0.32142857
1.3824942,1.1802993,1.2071048,1.3526754,1.2757374,1.9151846,1.3016331,0.39285713
1.465773,1.6841894,1.4462132,1.851319,1.8750082,1.9699284,1.5962031,0.35714287
1.465773,1.5330225,0.8484424,1.6963215,2.2580006,1.3403728,1.1435714,0.35714287
1.5490518,1.6338005,1.3266588,1.058996,2.4292214,2.3987563,1.5423183,0.35714287
1.5906911,1.3818557,0.9679968,1.8594767,2.305312,1.5182908,1.5099875,0.32142857
1.6323309,1.3818557,1.0875508,1.814609,1.9516069,2.0109863,1.6464955,0.35714287
-2.5732503,-2.5988762,-2.0208573,-1.6065542,-1.5516496,-1.5656189,-1.6261035,0.071428575
-2.3650532,-2.246153,-1.9013032,-1.5565878,-1.4863154,-1.643173,-1.5722189,0.10714286
-2.1984956,-2.0445971,-1.6621948,-1.4923455,-1.4322459,-1.4743791,-1.4967803,0.10714286
-1.6988226,-1.6918741,-1.3035324,-1.4230045,-1.34213,-1.405949,-1.4428954,0.17857143
-1.6155436,-1.792652,-1.3035324,-1.344486,-1.2632786,-1.4105111,-1.3530875,0.17857143
-1.5739043,-1.4903182,-1.3035324,-1.2985985,-1.1821742,-1.3740151,-1.3279414,0.17857143
-1.448986,-1.4903182,-1.1839782,-1.3302099,-1.2948191,-1.3238331,-1.3027952,0.21428572
-1.448986,-1.4399291,-1.3035324,-1.3363281,-1.2700372,-1.337519,-1.3135722,0.17857143
-1.3657072,-1.4399291,-1.5426407,-1.326131,-1.2655314,-1.3283951,-1.3279414,0.17857143
-1.3657072,-1.4399291,-1.1839782,-1.2710661,-1.1866801,-1.3101472,-1.2956107,0.21428572
-1.3240677,-1.3391509,-1.1839782,-1.2119223,-1.1326104,-1.1824112,-1.266872,0.21428572
-1.1991496,-1.238373,-1.1839782,-1.22008,-1.1664039,-1.2918991,-1.1591026,0.21428572
-1.0325918,-0.9864279,-0.58620745,-1.0497866,-0.923091,-1.1048573,-1.0908486,0.17857143
-1.0325918,-0.936039,-1.1839782,-1.0171555,-0.93886125,-1.0273033,-1.141141,0.17857143
-1.0325918,-1.4399291,-0.94486994,-1.1242263,-1.0582649,-1.0957333,-1.141141,0.2857143
-0.8243947,-0.83526105,-0.7057617,-0.86419743,-0.85550404,-0.8083275,-0.9507483,0.25
-0.7827553,-0.83526105,-0.8253159,-1.059984,-1.0830467,-0.91781545,-1.0118177,0.17857143
-0.741116,-0.7344828,-0.7057617,-0.7958762,-0.6842838,-0.9953693,-0.7711325,0.21428572
-0.741116,-0.68409383,-0.46665338,-0.88255244,-0.81945765,-0.9086914,-0.81783265,0.25
-0.6578372,-0.532927,-1.0644242,-0.95291317,-0.9816663,-0.9315014,-0.85375583,0.25
-0.6161978,-0.5833159,-0.7057617,-0.64189833,-0.4792701,-0.6942776,-0.7100632,0.25
-0.5745582,0.2732973,-0.7057617,-0.82034945,-0.74060625,-0.82657546,-0.8501635,0.25
-0.5329188,-0.68409383,-1.1839782,-0.9070257,-0.8104461,-1.0273033,-0.92560214,0.25
-0.4080007,-0.532927,-0.34709916,-0.69798297,-0.6482374,-0.63953364,-0.6956939,0.2857143
-0.4080007,-0.48253772,-0.10799071,-0.8019945,-0.73610044,-0.8037655,-0.81783265,0.25
-0.4080007,-0.5833159,-0.58620745,-0.6745294,-0.54910994,-0.74445957,-0.7100632,0.21428572
-0.36636132,-0.532927,-0.34709916,-0.68268716,-0.5446041,-0.8858815,-0.63821685,0.2857143
-0.24144296,-0.3817598,-0.46665338,-0.47874305,-0.35761356,-0.6440956,-0.7280248,0.21428572
-0.19980358,-0.43214875,-0.34709916,-0.61334616,-0.58740914,-0.7079636,-0.5340398,0.2857143
